order_id,customer_id,restaurant_id,order_date,order_time,order_status,order_channel,payment_method,promotion_id,total_amount,restaurant_name,restaurant_type,location_id,city_area,gender,preferred_channel,promotion_name,promotion_type
4394,38606,17,2025-09-06,21:10:00,Completed,Third-party Delivery,Card,,10411.38,Restaurant 017,Casual Dining,17,Clifton-17,Male,Takeaway,,
4396,19419,14,2025-11-22,19:57:00,Completed,Third-party Delivery,Cash,,7158.96,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
4398,26907,6,2025-12-03,18:56:00,Completed,Takeaway,Cash,,17759.62,Restaurant 006,Fast Food,6,Garden-6,Female,Takeaway,,
4399,47229,8,2025-12-24,19:46:00,Completed,Third-party Delivery,Online Wallet,,8035.95,Restaurant 008,Family Restaurant,8,Gulshan-8,Other,Dine-in,,
4400,20791,20,2025-03-29,21:33:00,Completed,Dine-in,Online Wallet,,5268.93,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,,
4402,21020,4,2025-05-26,15:34:00,Completed,Takeaway,Card,73,9611.61,Restaurant 004,Cafe,4,West-4,Other,Website/App,Promotion 073,Percentage Discount
4403,16335,3,2025-04-26,21:59:00,Completed,Dine-in,Online Wallet,,8316.28,Restaurant 003,Fast Food,3,East-3,Female,Dine-in,,
4404,3143,15,2025-03-04,12:47:00,Completed,Dine-in,Cash,,18628.06,Restaurant 015,Fast Food,15,Central-15,Male,Dine-in,,
4406,21285,10,2025-02-14,22:59:00,Completed,Dine-in,Online Wallet,,6497.38,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
4408,9247,8,2025-12-10,13:48:00,Completed,Takeaway,Online Wallet,,7176.07,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
4409,8626,13,2025-07-06,22:54:00,Completed,Takeaway,Cash,,10038.43,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
4410,26816,18,2025-09-30,19:44:00,Completed,Website/App,Cash,,7279.66,Restaurant 018,Fast Food,18,Gulshan-18,Other,Dine-in,,
4411,27389,2,2025-12-03,20:34:00,Completed,Dine-in,Online Wallet,,15804.36,Restaurant 002,Casual Dining,2,South-2,Other,Dine-in,,
4412,30568,8,2025-10-06,20:44:00,Completed,Website/App,Cash,,8838.4,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Dine-in,,
4415,48222,13,2025-10-25,15:36:00,Completed,Dine-in,Card,,7332.88,Restaurant 013,Cafe,13,East-13,Male,Third-party Delivery,,
4417,27165,4,2025-06-21,21:30:00,Completed,Takeaway,Cash,,6552.23,Restaurant 004,Cafe,4,West-4,Male,Website/App,,
4418,44796,12,2025-01-08,20:56:00,Completed,Dine-in,Online Wallet,,24060.15,Restaurant 012,Fast Food,12,South-12,Male,Takeaway,,
4420,45457,19,2025-10-05,18:21:00,Completed,Takeaway,Online Wallet,115,3756.22,Restaurant 019,Fast Food,19,Defence-19,Male,Takeaway,Promotion 115,Bundle
4421,29580,16,2025-08-05,15:24:00,Completed,Third-party Delivery,Online Wallet,,10283.03,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
4422,2338,8,2025-08-18,20:06:00,Completed,Website/App,Online Wallet,,6744.23,Restaurant 008,Family Restaurant,8,Gulshan-8,Male,Takeaway,,
4423,25002,18,2025-11-19,22:41:00,Completed,Third-party Delivery,Online Wallet,,6824.74,Restaurant 018,Fast Food,18,Gulshan-18,Female,Takeaway,,
4425,11766,6,2025-06-13,13:09:00,Completed,Third-party Delivery,Online Wallet,,15509.28,Restaurant 006,Fast Food,6,Garden-6,Male,Third-party Delivery,,
4426,38725,16,2025-12-22,18:29:00,Completed,Dine-in,Online Wallet,,12762.86,Restaurant 016,Cafe,16,Garden-16,Male,Dine-in,,
4427,23252,12,2025-07-17,17:23:00,Completed,Third-party Delivery,Card,,22668.14,Restaurant 012,Fast Food,12,South-12,Female,Website/App,,
4430,38086,12,2025-11-02,11:50:00,Completed,Dine-in,Online Wallet,76,20656.54,Restaurant 012,Fast Food,12,South-12,Other,Dine-in,Promotion 076,Bundle
4432,1689,4,2025-12-24,21:04:00,Completed,Third-party Delivery,Card,,6587.07,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
4433,5812,10,2025-05-26,20:19:00,Completed,Takeaway,Online Wallet,,6643.65,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
4435,24239,17,2025-05-16,14:37:00,Completed,Third-party Delivery,Card,65,9775.37,Restaurant 017,Casual Dining,17,Clifton-17,Other,Third-party Delivery,Promotion 065,Seasonal
4436,16064,2,2025-03-17,21:53:00,Completed,Third-party Delivery,Online Wallet,,23975.74,Restaurant 002,Casual Dining,2,South-2,Other,Dine-in,,
4437,32289,2,2025-02-21,18:52:00,Completed,Takeaway,Cash,,12015.98,Restaurant 002,Casual Dining,2,South-2,Male,Dine-in,,
4438,23771,20,2025-05-15,20:47:00,Completed,Dine-in,Card,29,4108.39,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,Promotion 029,Seasonal
4440,29559,9,2025-10-18,13:14:00,Completed,Third-party Delivery,Cash,,3542.16,Restaurant 009,Cafe,9,Defence-9,Female,Dine-in,,
4441,35053,10,2025-08-06,14:09:00,Completed,Dine-in,Card,,9323.15,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Dine-in,,
4442,28833,2,2025-08-06,15:45:00,Completed,Third-party Delivery,Online Wallet,,24072.8,Restaurant 002,Casual Dining,2,South-2,Female,Takeaway,,
4444,66,3,2025-08-23,20:01:00,Completed,Dine-in,Card,,10011.08,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
4445,20428,12,2025-12-21,18:26:00,Completed,Takeaway,Card,,24611.12,Restaurant 012,Fast Food,12,South-12,Other,Dine-in,,
4446,46534,20,2025-11-29,12:43:00,Completed,Website/App,Card,,5654.83,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
4447,1643,10,2025-11-18,21:02:00,Completed,Third-party Delivery,Cash,,7653.14,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Dine-in,,
4448,29623,16,2025-08-09,12:27:00,Completed,Takeaway,Card,,14642.05,Restaurant 016,Cafe,16,Garden-16,Female,Third-party Delivery,,
4450,6842,17,2025-12-17,17:36:00,Completed,Website/App,Card,59,11590.32,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,Promotion 059,Bundle
4453,5307,18,2025-07-13,20:22:00,Completed,Dine-in,Card,,6303.21,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
4455,19818,18,2025-09-17,20:54:00,Completed,Website/App,Online Wallet,,9336.07,Restaurant 018,Fast Food,18,Gulshan-18,Male,Third-party Delivery,,
4456,8401,19,2025-06-24,14:27:00,Completed,Dine-in,Card,,4184.86,Restaurant 019,Fast Food,19,Defence-19,Male,Third-party Delivery,,
4457,20852,16,2025-06-10,19:42:00,Completed,Dine-in,Online Wallet,72,14283.66,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,Promotion 072,Percentage Discount
4458,14544,16,2025-02-01,21:48:00,Completed,Takeaway,Card,,8911.98,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
4459,40482,1,2025-07-26,10:07:00,Completed,Third-party Delivery,Cash,,14900.08,Restaurant 001,Casual Dining,1,North-1,Male,Website/App,,
4460,28682,16,2025-11-02,19:15:00,Completed,Third-party Delivery,Card,,18155.8,Restaurant 016,Cafe,16,Garden-16,Male,Takeaway,,
4461,10809,9,2025-05-03,21:47:00,Completed,Website/App,Cash,,4594.2,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
4462,29857,5,2025-01-30,14:39:00,Completed,Website/App,Online Wallet,,16330.85,Restaurant 005,Casual Dining,5,Central-5,Other,Takeaway,,
4463,30084,14,2025-12-29,19:52:00,Completed,Third-party Delivery,Cash,,7791.23,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
4464,46619,11,2025-07-10,19:53:00,Completed,Third-party Delivery,Cash,,15725.4,Restaurant 011,Cafe,11,North-11,Other,Takeaway,,
4465,11737,19,2025-12-09,13:36:00,Completed,Dine-in,Online Wallet,,3530.61,Restaurant 019,Fast Food,19,Defence-19,Other,Dine-in,,
4466,30506,17,2025-07-16,13:15:00,Completed,Website/App,Online Wallet,,8896.37,Restaurant 017,Casual Dining,17,Clifton-17,Female,Website/App,,
4467,32941,4,2025-08-26,21:13:00,Completed,Takeaway,Cash,,7478.65,Restaurant 004,Cafe,4,West-4,Male,Takeaway,,
4469,38937,3,2025-02-27,15:43:00,Completed,Dine-in,Cash,,10955.8,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
4470,505,19,2025-08-02,15:31:00,Completed,Takeaway,,,4510.89,Restaurant 019,Fast Food,19,Defence-19,Female,Third-party Delivery,,
4471,9495,17,2025-12-09,14:37:00,Completed,Website/App,Card,,12297.64,Restaurant 017,Casual Dining,17,Clifton-17,Female,Dine-in,,
4472,12709,11,2025-06-01,18:18:00,Completed,Dine-in,Online Wallet,,8637.59,Restaurant 011,Cafe,11,North-11,Other,Third-party Delivery,,
4473,41384,4,2025-01-12,14:14:00,Completed,Dine-in,Card,,7445.31,Restaurant 004,Cafe,4,West-4,Female,Third-party Delivery,,
4475,48996,20,2025-04-06,13:10:00,Completed,Takeaway,Card,45,4174.71,Restaurant 020,Fast Food,20,Korangi-20,Female,Dine-in,Promotion 045,Bundle
4476,32887,1,2025-12-07,20:35:00,Completed,Takeaway,Card,110,9711.52,Restaurant 001,Casual Dining,1,North-1,Female,Third-party Delivery,Promotion 110,Percentage Discount
4477,19673,6,2025-03-28,16:28:00,Completed,Website/App,Card,,15115.84,Restaurant 006,Fast Food,6,Garden-6,Female,Dine-in,,
4478,49635,9,2025-11-02,09:06:00,Completed,Takeaway,Card,,4309.57,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
4479,3377,15,2025-10-05,14:48:00,Completed,Dine-in,Cash,,14949.89,Restaurant 015,Fast Food,15,Central-15,Female,Takeaway,,
4480,7379,14,2025-10-14,19:43:00,Completed,Dine-in,Card,,5344.38,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
4483,17696,10,2025-11-13,19:24:00,Completed,Takeaway,Card,,6882.92,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
4484,23080,17,2025-07-13,18:39:00,Completed,Dine-in,Card,,9371.43,Restaurant 017,Casual Dining,17,Clifton-17,Other,Takeaway,,
4485,550,1,2025-08-02,18:26:00,Completed,Third-party Delivery,Card,105,11186.03,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 105,Percentage Discount
4486,3667,2,2025-03-24,16:28:00,Completed,Takeaway,Cash,,16939.73,Restaurant 002,Casual Dining,2,South-2,Female,Website/App,,
4487,31393,4,2025-10-14,21:23:00,Completed,Dine-in,,,10347.01,Restaurant 004,Cafe,4,West-4,Male,Dine-in,,
4488,46836,9,2025-01-07,22:01:00,Completed,Takeaway,Cash,,3665.1,Restaurant 009,Cafe,9,Defence-9,Female,Third-party Delivery,,
4490,41565,11,2025-08-11,19:52:00,Completed,Takeaway,Online Wallet,96,12388.69,Restaurant 011,Cafe,11,North-11,Female,Takeaway,Promotion 096,Bundle
4491,42437,10,2025-06-24,12:47:00,Completed,Dine-in,Online Wallet,15,9574.13,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,Promotion 015,Percentage Discount
4492,11558,15,2025-02-27,11:06:00,Completed,Website/App,Card,,18840.24,Restaurant 015,Fast Food,15,Central-15,Female,Website/App,,
4493,32495,11,2025-11-22,20:57:00,Completed,Third-party Delivery,Card,,14696.35,Restaurant 011,Cafe,11,North-11,Female,Takeaway,,
4494,43114,17,2025-11-13,21:48:00,Completed,Dine-in,Online Wallet,,10446.15,Restaurant 017,Casual Dining,17,Clifton-17,Male,Third-party Delivery,,
4498,7109,5,2025-12-04,19:05:00,Completed,Third-party Delivery,Online Wallet,,18209.57,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
4500,48076,5,2025-06-28,21:24:00,Completed,Dine-in,Online Wallet,,16370.54,Restaurant 005,Casual Dining,5,Central-5,Female,Dine-in,,
4502,14728,7,2025-06-07,21:16:00,Completed,Website/App,Online Wallet,,14912.55,Restaurant 007,Casual Dining,7,Clifton-7,Female,Third-party Delivery,,
4503,33747,20,2025-05-31,10:14:00,Completed,Third-party Delivery,Cash,86,4722.54,Restaurant 020,Fast Food,20,Korangi-20,Other,Dine-in,Promotion 086,Seasonal
4505,34232,2,2025-06-25,10:09:00,Completed,Dine-in,Card,,18015.52,Restaurant 002,Casual Dining,2,South-2,Male,Website/App,,
4506,40072,19,2025-03-23,20:31:00,Completed,Dine-in,Cash,,3553.38,Restaurant 019,Fast Food,19,Defence-19,Other,Takeaway,,
4508,9976,2,2025-03-28,16:53:00,Completed,Takeaway,Online Wallet,,14574.02,Restaurant 002,Casual Dining,2,South-2,Female,Third-party Delivery,,
4509,38870,7,2025-12-02,12:10:00,Completed,Takeaway,Cash,,15379.85,Restaurant 007,Casual Dining,7,Clifton-7,Male,Third-party Delivery,,
4510,44687,8,2025-09-07,14:41:00,Completed,Dine-in,Online Wallet,,7659.95,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Third-party Delivery,,
4511,23585,14,2025-08-15,19:59:00,Completed,Third-party Delivery,Cash,,6616.32,Restaurant 014,Cafe,14,West-14,Male,Third-party Delivery,,
4512,14687,9,2025-05-22,12:57:00,Completed,Third-party Delivery,Cash,,5235.94,Restaurant 009,Cafe,9,Defence-9,Female,Website/App,,
4513,2308,5,2025-01-21,18:44:00,Completed,Dine-in,Cash,,15299.54,Restaurant 005,Casual Dining,5,Central-5,Other,Website/App,,
4514,24711,5,2025-05-25,14:23:00,Completed,Dine-in,Card,,11891.53,Restaurant 005,Casual Dining,5,Central-5,Other,Takeaway,,
4515,11485,4,2025-07-01,20:07:00,Completed,Takeaway,Online Wallet,,6481.14,Restaurant 004,Cafe,4,West-4,Other,Dine-in,,
4516,33425,14,2025-06-13,18:49:00,Completed,Website/App,Cash,,6401.62,Restaurant 014,Cafe,14,West-14,Female,Takeaway,,
4517,10539,6,2025-12-08,21:29:00,Completed,Dine-in,Online Wallet,,12536.37,Restaurant 006,Fast Food,6,Garden-6,Other,Dine-in,,
4518,33566,10,2025-08-20,13:36:00,Completed,Website/App,Cash,,4801.02,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Third-party Delivery,,
4519,20096,20,2025-12-06,18:43:00,Completed,Website/App,Card,,4525.77,Restaurant 020,Fast Food,20,Korangi-20,Male,Third-party Delivery,,
4520,49222,11,2025-06-18,12:46:00,Completed,Website/App,Cash,,10449.13,Restaurant 011,Cafe,11,North-11,Female,Website/App,,
4522,35758,20,2025-05-14,21:57:00,Completed,Takeaway,Cash,,4930.87,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,,
4523,31369,3,2025-08-18,12:07:00,Completed,Third-party Delivery,Online Wallet,,11194.66,Restaurant 003,Fast Food,3,East-3,Other,Dine-in,,
4525,15333,12,2025-11-01,18:40:00,Completed,Third-party Delivery,Cash,,19272.87,Restaurant 012,Fast Food,12,South-12,Male,Website/App,,
4529,16326,9,2025-11-20,16:06:00,Completed,Dine-in,Cash,,4822.79,Restaurant 009,Cafe,9,Defence-9,Male,Website/App,,
4530,4310,8,2025-12-04,19:04:00,Completed,Website/App,Card,,6417.46,Restaurant 008,Family Restaurant,8,Gulshan-8,Female,Website/App,,
4533,48836,1,2025-11-02,22:51:00,Completed,Third-party Delivery,Online Wallet,,12602.37,Restaurant 001,Casual Dining,1,North-1,Other,Takeaway,,
4534,3638,10,2025-03-10,19:12:00,Completed,Website/App,Card,,5211.61,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Website/App,,
4535,31228,6,2025-11-01,12:58:00,Completed,Takeaway,Card,,14916.3,Restaurant 006,Fast Food,6,Garden-6,Other,Website/App,,
4536,32435,15,2025-08-05,13:52:00,Completed,Website/App,Online Wallet,68,19969.85,Restaurant 015,Fast Food,15,Central-15,Male,Takeaway,Promotion 068,Seasonal
4537,2970,7,2025-01-14,12:29:00,Completed,Takeaway,Online Wallet,,12001.78,Restaurant 007,Casual Dining,7,Clifton-7,Male,Takeaway,,
4538,29589,5,2025-08-16,21:03:00,Completed,Dine-in,Cash,,11264.49,Restaurant 005,Casual Dining,5,Central-5,Female,Third-party Delivery,,
4539,42362,19,2025-01-18,19:50:00,Completed,Takeaway,Card,,3543.07,Restaurant 019,Fast Food,19,Defence-19,Male,Website/App,,
4540,15664,10,2025-06-25,19:19:00,Completed,Website/App,Card,,6366.84,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Third-party Delivery,,
4541,39390,1,2025-02-26,20:03:00,Completed,Website/App,Card,,9886.25,Restaurant 001,Casual Dining,1,North-1,Other,Dine-in,,
4542,18356,11,2025-06-26,15:33:00,Completed,Dine-in,Online Wallet,,9741.75,Restaurant 011,Cafe,11,North-11,Other,Website/App,,
4543,31884,4,2025-04-14,12:33:00,Completed,Website/App,Cash,73,7674.51,Restaurant 004,Cafe,4,West-4,Female,Website/App,Promotion 073,Percentage Discount
4545,33512,14,2025-10-11,14:43:00,Completed,Dine-in,Cash,,9633.44,Restaurant 014,Cafe,14,West-14,Other,Dine-in,,
4546,25733,16,2025-12-31,21:14:00,Completed,Dine-in,Card,,16989.12,Restaurant 016,Cafe,16,Garden-16,Female,Dine-in,,
4547,14609,18,2025-05-09,19:46:00,Completed,Takeaway,Online Wallet,,9956.47,Restaurant 018,Fast Food,18,Gulshan-18,Other,Takeaway,,
4548,1854,7,2025-01-23,16:34:00,Completed,Dine-in,Online Wallet,,15965.43,Restaurant 007,Casual Dining,7,Clifton-7,Other,Third-party Delivery,,
4549,47340,12,2025-02-05,21:31:00,Completed,Takeaway,Card,,17964.78,Restaurant 012,Fast Food,12,South-12,Female,Website/App,,
4551,41309,3,2025-11-15,20:03:00,Completed,Takeaway,Cash,,12790.55,Restaurant 003,Fast Food,3,East-3,Other,Takeaway,,
4552,16459,14,2025-01-22,20:02:00,Completed,Third-party Delivery,Card,,8487.66,Restaurant 014,Cafe,14,West-14,Other,Website/App,,
4553,46491,20,2025-08-05,19:05:00,Completed,Dine-in,Cash,,5583.25,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,,
4555,31873,10,2025-07-20,18:40:00,Completed,Takeaway,Online Wallet,,6346.86,Restaurant 010,Family Restaurant,10,Korangi-10,Other,Third-party Delivery,,
4556,37947,12,2025-10-15,19:51:00,Completed,Takeaway,Card,,20463.53,Restaurant 012,Fast Food,12,South-12,Female,Third-party Delivery,,
4557,46263,6,2025-05-06,14:09:00,Completed,Takeaway,Cash,,13313.39,Restaurant 006,Fast Food,6,Garden-6,Male,Dine-in,,
4559,8503,2,2025-12-12,22:11:00,Completed,Website/App,Cash,,20192.14,Restaurant 002,Casual Dining,2,South-2,Other,Website/App,,
4560,24116,16,2025-06-17,14:10:00,Completed,Takeaway,Cash,,13465.88,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
4561,30237,18,2025-10-07,12:10:00,Completed,Website/App,Online Wallet,,6577.12,Restaurant 018,Fast Food,18,Gulshan-18,Other,Website/App,,
4562,22896,20,2025-12-05,13:15:00,Completed,Third-party Delivery,Cash,,4004.68,Restaurant 020,Fast Food,20,Korangi-20,Female,Website/App,,
4563,26610,20,2025-08-24,18:54:00,Completed,Takeaway,Online Wallet,,3973.22,Restaurant 020,Fast Food,20,Korangi-20,Other,Website/App,,
4564,38511,4,2025-05-24,19:19:00,Completed,Takeaway,Online Wallet,,6699.24,Restaurant 004,Cafe,4,West-4,Other,Third-party Delivery,,
4565,3042,4,2025-03-04,18:54:00,Completed,Third-party Delivery,Cash,,9044.54,Restaurant 004,Cafe,4,West-4,Female,Takeaway,,
4566,28698,9,2025-07-11,20:26:00,Completed,Takeaway,Online Wallet,,3756.73,Restaurant 009,Cafe,9,Defence-9,Other,Website/App,,
4567,44881,9,2025-05-16,21:52:00,Completed,Website/App,Card,101,4721.87,Restaurant 009,Cafe,9,Defence-9,Other,Third-party Delivery,Promotion 101,Percentage Discount
4571,48300,16,2025-05-08,19:09:00,Completed,Dine-in,Cash,,10574.53,Restaurant 016,Cafe,16,Garden-16,Other,Dine-in,,
4572,23272,19,2025-04-11,13:18:00,Completed,Dine-in,Cash,,3251.47,Restaurant 019,Fast Food,19,Defence-19,Female,Dine-in,,
4573,15863,2,2025-04-12,14:59:00,Completed,Dine-in,Card,,16176.63,Restaurant 002,Casual Dining,2,South-2,Other,Takeaway,,
4574,24956,13,2025-07-20,12:02:00,Completed,Takeaway,Cash,,9308.58,Restaurant 013,Cafe,13,East-13,Female,Third-party Delivery,,
4575,47779,10,2025-08-05,12:08:00,Completed,Website/App,Online Wallet,,6820.74,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Takeaway,,
4576,10830,12,2025-09-22,19:54:00,Completed,Takeaway,Online Wallet,,22726.79,Restaurant 012,Fast Food,12,South-12,Male,Dine-in,,
4578,24447,18,2025-09-05,18:32:00,Completed,Takeaway,Cash,66,7109.91,Restaurant 018,Fast Food,18,Gulshan-18,Male,Takeaway,Promotion 066,Bundle
4579,27855,10,2025-07-07,13:58:00,Completed,Dine-in,Card,,4411.17,Restaurant 010,Family Restaurant,10,Korangi-10,Male,Website/App,,
4580,41073,15,2025-03-15,17:35:00,Completed,Dine-in,Card,,17932.06,Restaurant 015,Fast Food,15,Central-15,Other,Dine-in,,
4582,28963,15,2025-01-19,22:38:00,Completed,Website/App,Card,,16682.75,Restaurant 015,Fast Food,15,Central-15,Other,Third-party Delivery,,
4583,43079,20,2025-05-12,13:40:00,Completed,Website/App,Cash,,8535.48,Restaurant 020,Fast Food,20,Korangi-20,Male,Website/App,,
4584,21958,3,2025-09-01,16:02:00,Completed,Takeaway,Card,,10701.27,Restaurant 003,Fast Food,3,East-3,Other,Third-party Delivery,,
4585,17342,20,2025-03-29,21:21:00,Completed,Dine-in,Card,,5459.4,Restaurant 020,Fast Food,20,Korangi-20,Other,Third-party Delivery,,
4586,20114,9,2025-02-22,18:04:00,Completed,Third-party Delivery,Online Wallet,,5585.79,Restaurant 009,Cafe,9,Defence-9,Other,Takeaway,,
4587,40000,10,2025-11-29,12:15:00,Completed,Website/App,Online Wallet,,9093.9,Restaurant 010,Family Restaurant,10,Korangi-10,Female,Website/App,,
4588,25375,13,2025-08-16,18:16:00,Completed,Dine-in,Card,,7285.68,Restaurant 013,Cafe,13,East-13,Other,Third-party Delivery,,
4589,31435,1,2025-06-05,19:15:00,Completed,Third-party Delivery,Cash,106,10324.89,Restaurant 001,Casual Dining,1,North-1,Female,Website/App,Promotion 106,Seasonal
4591,4968,7,2025-05-30,12:15:00,Completed,Third-party Delivery,Card,16,15573.23,Restaurant 007,Casual Dining,7,Clifton-7,Other,Dine-in,Promotion 016,Percentage Discount
4592,45639,16,2025-02-20,21:23:00,Completed,Takeaway,Card,,10154.8,Restaurant 016,Cafe,16,Garden-16,Male,Third-party Delivery,,
4593,7384,16,2025-06-14,10:46:00,Completed,Third-party Delivery,Online Wallet,,11090.27,Restaurant 016,Cafe,16,Garden-16,Other,Third-party Delivery,,
4594,45635,18,2025-05-14,19:55:00,Completed,Third-party Delivery,Online Wallet,97,5474.61,Restaurant 018,Fast Food,18,Gulshan-18,Female,Third-party Delivery,Promotion 097,Seasonal
4595,39585,17,2025-06-21,19:04:00,Completed,Third-party Delivery,Card,,9810.9,Restaurant 017,Casual Dining,17,Clifton-17,Other,Website/App,,
4596,18686,15,2025-12-27,19:03:00,Completed,Website/App,Card,,16217.39,Restaurant 015,Fast Food,15,Central-15,Other,Dine-in,,
